6	2464	64	16	16	1	231000	231000	231000
6	2464	80	16	16	1	231000	231000	231000
6	2464	96	16	16	1	231000	231000	231000
6	2464	112	16	16	1	231000	231000	231000
6	2464	128	16	16	1	231000	231000	231000
6	2464	144	16	16	1	231000	231000	231000
6	2464	160	16	16	1	231000	231000	231000

# black
6	2480	-240	16	16	20	165000	165000	165000
6	2480	-224	16	16	20	165000	165000	165000
6	2480	-208	16	16	20	165000	165000	165000
6	2480	-192	16	16	20	165000	165000	165000
6	2480	-176	16	16	20	165000	165000	165000
6	2480	-160	16	16	20	165000	165000	165000
6	2480	-144	16	16	20	165000	165000	165000
6	2480	-128	16	16	20	165000	165000	165000
6	2480	-112	16	16	20	165000	165000	165000
6	2480	-96	16	16	20	165000	165000	165000
6	2480	-80	16	16	20	165000	165000	165000
6	2480	-64	16	16	20	165000	165000	165000
6	2480	-48	16	16	20	165000	165000	165000
6	2480	-32	16	16	20	165000	165000	165000
6	2480	-16	16	16	20	165000	165000	165000
6	2480	0	16	16	20	165000	165000	165000
6	2480	16	16	16	20	165000	165000	165000
6	2480	32	16	16	20	165000	165000	165000
6	2480	48	16	16	20	165000	165000	165000
6	2480	64	16	16	20	165000	165000	165000

6	2480	80	16	16	6	165000	165000	165000
6	2608	80	16	16	3	165000	165000	165000
6	2704	80	16	16	6	165000	165000	165000

6	2480	96	16	16	6	165000	165000	165000
6	2608	96	16	16	3	165000	165000	165000
6	2704	96	16	16	6	165000	165000	165000

6	2480	112	16	16	6	165000	165000	165000
6	2624	112	16	16	2	165000	165000	165000
6	2704	112	16	16	6	165000	165000	165000

6	2480	128	16	16	6	165000	165000	165000
6	2624	128	16	16	8	165000	165000	165000
6	2784	128	16	16	1	165000	165000	165000

6	2480	144	16	16	6	165000	165000	165000
6	2640	144	16	16	7	165000	165000	165000
6	2784	144	16	16	1	165000	165000	165000

6	2480	160	16	16	5	165000	165000	165000
6	2640	160	16	16	6	165000	165000	165000
6	2784	160	16	16	1	165000	165000	165000

6	-16	192	16	16	176	165000	165000	165000
6	-16	208	16	16	176	165000	165000	165000
6	-16	224	16	16	176	165000	165000	165000
6	-16	240	16	16	176	165000	165000	165000

# black bush
# bush 1
6	2576	80	16	16	2	171000	171000	172000
6	2576	96	16	16	2	173000	173000	174000
6	2576	112	16	16	3	173000	171000	172000
6	2576	128	16	16	3	173000	165000	174000
6	2576	144	16	16	3	173000	165000	171000
6	2624	144	16	16	1	172000	172000	172000
6	2560	160	16	16	3	171000	172000	165000
6	2608	160	16	16	2	165000	165000	174000

# bush 2
6	2752	128	16	16	2	171000	171000	172000
6	2752	144	16	16	2	173000	173000	174000
6	2736	160	16	16	3	171000	172000	174000

# black line
6	2656	80	16	16	3	161000	162000	163000
6	2656	96	16	16	3	164000	165000	166000
6	2656	112	16	16	3	167000	168000	169000

# PLATFORM
# invisible
5	-10	160	16	16	1	130000	130000	130000
5	-10	144	16	16	1	130000	130000	130000
5	-10	128	16	16	1	130000	130000	130000
5	-10	112	16	16	1	130000	130000	130000

5	2784	160	16	16	1	130000	130000	130000
5	2784	144	16	16	1	130000	130000	130000
5	2784	128	16	16	1	130000	130000	130000
5	2784	112	16	16	1	130000	130000	130000

# ground
5	-16	176	16	16	39	201000	202000	203000

5	608	160	16	16	29	201000	202000	203000
5	608	176	16	16	29	204000	205000	206000

5	1136	176	16	16	22	201000	202000	203000

5	1520	176	16	16	5	201000	202000	203000

5	1648	176	16	16	36	201000	202000	203000

5	2240	176	16	16	35	201000	202000	203000

# color box
# white
5	496	64	16	16	4	101000	102000	103000

# blue
5	256	96	16	16	3	91000	92000	93000

5	1312	80	16	16	7	91000	92000	93000

# orange
5	224	128	16	16	3	81000	82000	83000

5	448	96	16	16	4	81000	82000	83000

5	1296	-96	16	16	4	81000	82000	83000

5	1280	112	16	16	7	81000	82000	83000

5	2128	128	16	16	3	81000	82000	83000

# green
5	384	128	16	16	5	111000	112000	113000

5	496	144	16	16	6	111000	112000	113000

5	1248	144	16	16	7	111000	112000	113000

5	2160	32	16	16	3	111000	112000	113000

# green pine
5	336	128	16	16	2	251000	251000	252000
5	336	144	16	16	2	253000	253000	254000
5	336	160	16	16	2	253000	253000	254000

5	1776	144	16	16	2	251000	251000	252000
5	1776	160	16	16	2	253000	253000	254000

5	1840	128	16	16	2	251000	251000	252000
5	1840	144	16	16	2	253000	253000	254000
5	1840	160	16	16	2	253000	253000	254000

5	2304	144	16	16	2	251000	251000	252000
5	2304	160	16	16	2	253000	253000	254000

5	2240	144	16	16	2	253000	253000	254000
5	2240	160	16	16	2	253000	253000	254000

5	2240	-128	16	16	2	251000	251000	252000
5	2240	-112	16	16	2	253000	253000	254000
5	2240	-96	16	16	2	253000	253000	254000
5	2240	-80	16	16	2	253000	253000	254000
5	2240	-64	16	16	2	253000	253000	254000
5	2240	-48	16	16	2	253000	253000	254000
5	2240	-32	16	16	2	253000	253000	254000
5	2240	-16	16	16	2	253000	253000	254000
5	2240	0	16	16	2	253000	253000	254000
5	2240	16	16	16	2	253000	253000	254000
5	2240	32	16	16	2	253000	253000	254000
5	2240	48	16	16	2	253000	253000	254000

# wood
5	1488	96	16	16	2	70000	70000	70000

5	1584	128	16	16	1	70000	70000	70000
5	1568	144	16	16	2	70000	70000	70000
5	1552	160	16	16	3	70000	70000	70000

5	1648	128	16	16	1	70000	70000	70000
5	1648	144	16	16	2	70000	70000	70000
5	1648	160	16	16	3	70000	70000	70000

5	2240	64	16	16	2	70000	70000	70000
5	2240	128	16	16	2	70000	70000	70000

# brick
5	1968	128	16	16	4	211000	211000	211000
5	1952	144	16	16	5	211000	211000	211000
5	1936	160	16	16	7	211000	211000	211000

5	2080	144	16	16	1	211000	211000	211000
5	2080	160	16	16	2	211000	211000	211000

# cloud face
5	1392	-48	16	16	4	241000	241000	241000

5	1472	-64	16	16	13	241000	241000	241000

# COIN
4	1056	80	
4	1088	48
4	1120	16
4	1152	-16
4	1184	-48
4	1456	-128
4	1472	-128
4	1520	-112
4	1536	-112
4	1552	-112
4	1568	-112
4	1600	-128
4	1616	-128
4	1632	-128
4	1648	-128
4	1680	-96
4	1712	-128
4	1744	-112
4	1792	-144
4	1824	-112

# QUESTION BRICK
7	160	112
7	176	112
7	208	64
7	224	64
7	400	80
7	640	144
7	688	112
7	1424	-112
7	1456	128


# MARIO
0	24	144

