6	0	192	16	16	155	60000	60000	60000
6	2480	192	16	16	21	231000	165000	165000

# 14th line
6	0	208	16	16	155	60000	60000	60000
6	2480	208	16	16	21	231000	165000	165000

# 15th line
6	0	224	16	16	155	60000	60000	60000
6	2480	224	16	16	21	231000	165000	165000

# 16th line
6	0	240	16	16	155	60000	60000	60000
6	2480	240	16	16	21	231000	165000	165000

# 17th line
6	0	256	16	16	21	60000	60000	51000
6	336	256	16	16	2	52000	52000	53000
6	368	256	16	16	132	60000	60000	60000
6	2480	256	16	16	21	231000	165000	165000

# 18th line
6	0	272	16	16	8	60000	60000	51000
6	128	272	16	16	3	52000	52000	53000
6	176	272	16	16	10	60000	60000	54000
6	336	272	16	16	2	55000	55000	56000
6	368	272	16	16	18	60000	60000	51000
6	656	272	16	16	2	52000	52000	53000
6	688	272	16	16	31	60000	60000	51000
6	1184	272	16	16	2	52000	52000	53000
6	1216	272	16	16	28	60000	60000	51000
6	1664	272	16	16	4	52000	52000	53000
6	1728	272	16	16	32	60000	60000	131000
6	2240	272	16	16	15	60000	60000	60000
6	2480	272	16	16	21	231000	165000	165000

# 19th line
6	0	288	16	16	8	60000	60000	54000
6	128	288	16	16	3	55000	55000	56000
6	176	288	16	16	30	60000	60000	54000
6	656	288	16	16	2	55000	55000	56000
6	688	288	16	16	31	60000	60000	54000
6	1184	288	16	16	2	55000	55000	56000
6	1216	288	16	16	28	60000	60000	54000
6	1664	288	16	16	4	55000	55000	56000
6	1728	288	16	16	29	60000	60000	114000
6	2192	288	16	16	2	115000	115000	116000
6	2224	288	16	16	7	132000	60000	51000
6	2336	288	16	16	2	52000	52000	53000
6	2368	288	16	16	3	60000	60000	181000
6	2416	288	16	16	4	182000	60000	60000
6	2480	288	16	16	21	231000	165000	165000

# 20th line
6	0	304	16	16	37	60000	60000	131000
6	592	304	16	16	9	60000	60000	51000
6	736	304	16	16	4	52000	52000	53000
6	800	304	16	16	87	60000	60000	114000
6	2192	304	16	16	2	115000	115000	116000
6	2224	304	16	16	7	132000	60000	54000
6	2336	304	16	16	2	55000	55000	56000
6	2368	304	16	16	3	60000	60000	185000
6	2416	304	16	16	2	183000	183000	182000
6	2448	304	16	16	2	60000	60000	60000
6	2480	304	16	16	21	231000	165000	165000

# 21st line
6	0	320	16	16	33	60000	60000	104000
6	528	320	16	16	3	105000	105000	106000
6	576	320	16	16	10	132000	60000	54000
6	736	320	16	16	4	55000	55000	56000
6	800	320	16	16	41	60000	60000	131000
6	1456	320	16	16	46	60000	60000	114000
6	2192	320	16	16	2	115000	115000	116000
6	2224	320	16	16	12	132000	60000	185000
6	2416	320	16	16	2	187000	187000	186000
6	2448	320	16	16	2	60000	60000	60000
6	2480	320	16	16	8	231000	165000	171000
6	2608	320	16	16	5	172000	165000	161000
6	2688	320	16	16	2	162000	162000	163000
6	2720	320	16	16	6	165000	165000	165000

# 22nd line
6	0	336	16	16	21	60000	60000	131000
6	336	336	16	16	13	60000	60000	151000
6	544	336	16	16	3	105000	106000	132000
6	592	336	16	16	19	60000	60000	181000
6	896	336	16	16	28	182000	60000	94000
6	1344	336	16	16	6	95000	95000	96000
6	1440	336	16	16	47	132000	60000	114000
6	2192	336	16	16	2	115000	115000	116000
6	2224	336	16	16	11	132000	60000	181000
6	2400	336	16	16	3	184000	187000	186000
6	2448	336	16	16	2	60000	60000	60000
6	2480	336	16	16	8	231000	165000	173000
6	2480	336	16	16	5	174000	165000	164000
6	2688	336	16	16	2	165000	165000	166000
6	2720	336	16	16	6	165000	165000	165000

# 23rd line
6	0	352	16	16	3	60000	60000	181000
6	48	352	16	16	15	182000	60000	94000
6	288	352	16	16	3	95000	96000	132000
6	336	352	16	16	9	60000	60000	84000
6	480	352	16	16	3	85000	85000	86000
6	528	352	16	16	3	152000	105000	106000
6	576	352	16	16	17	132000	60000	181000
6	848	352	16	16	3	182000	181000	184000
6	896	352	16	16	3	186000	181000	182000
6	944	352	16	16	3	60000	181000	182000
6	992	352	16	16	27	60000	60000	121000
6	1424	352	16	16	3	96000	132000	60000
6	1472	352	16	16	45	60000	60000	114000
6	2192	352	16	16	3	115000	116000	132000
6	2240	352	16	16	9	60000	60000	181000
6	2384	352	16	16	4	184000	187000	186000
6	2448	352	16	16	2	60000	60000	60000
6	2480	352	16	16	8	231000	165000	173000
6	2608	352	16	16	3	171000	172000	165000
6	2656	352	16	16	3	165000	167000	168000
6	2704	352	16	16	7	169000	165000	165000

# 24th line
6	0	368	16	16	3	60000	181000	184000	
6	48	368	16	16	3	186000	181000	182000
6	96	368	16	16	3	181000	182000	60000
6	144	368	16	16	10	60000	60000	121000
6	304	368	16	16	3	96000	132000	60000
6	352	368	16	16	9	60000	60000	141000
6	496	368	16	16	3	85000	86000	152000
6	544	368	16	16	3	105000	106000	132000
6	592	368	16	16	16	60000	60000	185000
6	848	368	16	16	3	183000	184000	183000
6	896	368	16	16	3	184000	187000	186000
6	944	368	16	16	3	60000	185000	183000
6	992	368	16	16	20	182000	60000	84000
6	1312	368	16	16	6	85000	85000	86000
6	1408	368	16	16	3	122000	96000	132000
6	1456	368	16	16	29	60000	60000	181000
6	1920	368	16	16	18	182000	60000	271000
6	2208	368	16	16	3	116000	132000	60000
6	2256	368	16	16	8	60000	60000	185000
6	2384	368	16	16	4	187000	187000	186000
6	2448	368	16	16	2	60000	60000	60000
6	2480	368	16	16	8	231000	165000	173000
6	2608	368	16	16	3	165000	174000	165000
6	2656	368	16	16	8	165000	165000	171000
6	2784	368	16	16	2	172000	172000	165000

# 25th line
6	0	384	16	16	3	60000	185000	183000
6	48	384	16	16	3	184000	187000	186000
6	96	384	16	16	3	185000	183000	182000
6	144	384	16	16	7	60000	60000	84000
6	256	384	16	16	3	85000	86000	122000
6	304	384	16	16	3	96000	132000	60000
6	352	384	16	16	4	60000	60000	114000
6	416	384	16	16	5	115000	115000	142000
6	496	384	16	16	1	85000	85000	85000
6	512	384	16	16	7	60000	60000	131000
6	624	384	16	16	4	60000	60000	191000
6	688	384	16	16	6	191000	191000	60000
6	784	384	16	16	3	60000	60000	181000
6	832	384	16	16	7	184000	187000	186000
6	944	384	16	16	3	181000	184000	187000
6	992	384	16	16	4	186000	60000	191000
6	1056	384	16	16	21	191000	60000	141000
6	1392	384	16	16	3	86000	122000	96000
6	1440	384	16	16	30	132000	60000	185000
6	1920	384	16	16	3	183000	182000	60000
6	1968	384	16	16	12	60000	60000	84000
6	2160	384	16	16	3	85000	86000	272000
6	2208	384	16	16	3	116000	132000	60000
6	2256	384	16	16	8	60000	60000	185000
6	2384	384	16	16	4	187000	187000	183000
6	2448	384	16	16	2	182000	182000	60000
6	2480	384	16	16	8	231000	165000	173000
6	2608	384	16	16	3	165000	171000	172000	
6	2656	384	16	16	8	165000	165000	173000
6	2784	384	16	16	2	174000	174000	165000

# 26th line
6	0	400	16	16	3	60000	185000	187000
6	48	400	16	16	3	187000	187000	183000
6	96	400	16	16	3	184000	187000	186000
6	144	400	16	16	5	60000	191000	60000	
6	224	400	16	16	3	60000	87000	88000
6	272	400	16	16	3	89000	122000	99000
6	320	400	16	16	6	132000	60000	117000
6	416	400	16	16	4	118000	118000	119000
6	480	400	16	16	3	142000	88000	117000
6	528	400	16	16	5	118000	118000	119000
6	608	400	16	16	37	132000	60000	191000
6	1200	400	16	16	3	191000	191000	60000
6	1248	400	16	16	3	60000	117000	118000
6	1296	400	16	16	5	118000	118000	119000
6	1376	400	16	16	3	142000	89000	122000
6	1424	400	16	16	3	99000	132000	60000	
6	1472	400	16	16	17	60000	60000	191000
6	1744	400	16	16	3	191000	191000	60000
6	1792	400	16	16	7	60000	60000	181000
6	1904	400	16	16	3	184000	187000	186000
6	1952	400	16	16	13	60000	60000	87000
6	2160	400	16	16	3	88000	89000	272000
6	2208	400	16	16	3	119000	132000	60000
6	2256	400	16	16	8	60000	60000	185000
6	2384	400	16	16	5	187000	187000	186000
6	2464	400	16	16	1	60000	60000	60000
6	2480	400	16	16	7	231000	171000	165000
6	2592	400	16	16	4	172000	165000	174000
6	2656	400	16	16	7	165000	165000	171000
6	2768	400	16	16	3	172000	174000	165000

# 27th line
6	0	416	16	16	176	60000	60000	60000

# 28th line
6	0	432	16	16	176	165000	165000	165000

# 29th line
6	0	448	16	16	176	165000	165000	165000

# 30th line
6	0	464	16	16	176	165000	165000	165000

# 31st line
6	0	480	16	16	176	165000	165000	165000

# 32nd line
6	0	496	16	16	176	165000	165000	165000

# 33rd line
6	0	512	16	16	176	165000	165000	165000

# 34th line
6	0	528	16	16	176	165000	165000	165000

# 35th line
6	0	544	16	16	176	165000	165000	165000

# 36th line
6	0	560	16	16	176	165000	165000	165000

# 37th line
6	0	576	16	16	176	165000	165000	165000

# 38th line
6	0	592	16	16	176	165000	165000	165000

# 39th line
6	0	608	16	16	176	165000	165000	165000

#Platform
# 8th line
5	2256	112	16	16	2	251000	251000	252000

# 20th line
5	224	304	16	16	2	281000	281000	281000
5	512	304	16	16	4	101000	102000	103000
5	2256	304	16	16	2	70000	70000	70000

# 21st line
5	416	320	16	16	1	281000	281000	281000
5	1328	320	16	16	7	91000	92000	93000

# 22nd line
5	272	336	16	16	3	91000	92000	93000
5	464	336	16	16	4	81000	82000	83000
5	1504	336	16	16	2	70000	70000	70000

# 23rd line
5	176	352	16	16	2	281000	281000	281000
5	704	352	16	16	1	281000	281000	281000
5	1296	352	16	16	7	81000	82000	83000


# 24th line
5	240	368	16	16	3	81000	82000	83000
5	352	368	16	16	2	251000	251000	252000
5	400	368	16	16	5	111000	112000	113000
5	1472	368	16	16	1	281000	281000	281000
5	1600	368	16	16	1	70000	70000	70000
5	1664	368	16	16	1	70000	70000	70000
5	1856	368	16	16	2	251000	251000	252000
5	1984	368	16	16	4	211000	211000	211000
5	2144	368	16	16	3	81000	82000	83000
5	2256	368	16	16	2	70000	70000	70000



# 25th line
5	352	384	16	16	2	253000	253000	254000
5	512	384	16	16	6	111000	112000	113000
5	656	384	16	16	1	281000	281000	281000
5	1264	384	16	16	7	111000	112000	113000
5	1584	384	16	16	2	70000	70000	70000
5	1664	384	16	16	2	70000	70000	70000
5	1792	384	16	16	2	251000	251000	252000
5	1856	384	16	16	2	253000	253000	254000
5	1968	384	16	16	5	211000	211000	211000
5	2096	384	16	16	1	211000	211000	211000
5	2256	384	16	16	2	253000	253000	254000
5	2320	384	16	16	2	251000	251000	252000

# 26th line
5	352	400	16	16	2	253000	253000	254000
5	624	400	16	16	29	201000	202000	203000
5	1568	400	16	16	3	70000	70000	70000
5	1664	400	16	16	3	70000	70000	70000
5	1792	400	16	16	2	253000	253000	254000
5	1856	400	16	16	2	253000	253000	254000
5	1952	400	16	16	7	211000	211000	211000
5	2096	400	16	16	2	211000	211000	211000
5	2256	400	16	16	2	253000	253000	254000
5	2320	400	16	16	2	253000	253000	254000



# 27th line
5	0	416	16	16	39	201000	202000	203000
5	624	416	16	16	29	204000	205000	206000
5	1152	416	16	16	22	201000	202000	203000
5	1536	416	16	16	5	201000	202000	203000
5	1664	416	16	16	36	201000	202000	203000
5	2256	416	16	16	35	201000	202000	203000


# MARIO
0	0	384

#COIN
4	100	120
4	120	120
4	140	120
4	160	120
4	180	120


4	100	100
4	120	100
4	140	100
4	160	100
4	180	100

#Portal 
50	200	160	216	180	1

